method_id,method_type,method_label,stimulus_signature_sha256,domain,task,concept_id,concept,dimension,human_score,api_score,human_z,api_z,api_z_on_primary_mean_scale,risk_direction
single::glm,single_judge,GLM-5.1,ba9406a37cf14f5673a55fe0a9d78b240a3c3b8ce9b4f03e9e99e3365c58ae98,Physics,C,C02,净力与加速度,fa,4.75,4.0,0.6009781659926364,-0.3714926360772485,-0.1623294128280767,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,ba9406a37cf14f5673a55fe0a9d78b240a3c3b8ce9b4f03e9e99e3365c58ae98,Physics,C,C02,净力与加速度,lc,4.0,4.0,-0.36626846738861396,-1.286498768643035,-1.1455491908875353,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,ba9406a37cf14f5673a55fe0a9d78b240a3c3b8ce9b4f03e9e99e3365c58ae98,Physics,C,C02,净力与加速度,mq,4.0,3.0,0.297384441239204,-0.6245222578602884,-1.2411001108219746,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,ba9406a37cf14f5673a55fe0a9d78b240a3c3b8ce9b4f03e9e99e3365c58ae98,Physics,C,C02,净力与加速度,risk,4.0,4.0,-0.4650984881299862,-0.33320893442361854,-0.2801558627623621,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,ba9406a37cf14f5673a55fe0a9d78b240a3c3b8ce9b4f03e9e99e3365c58ae98,Physics,C,C02,净力与加速度,tf,4.25,5.0,0.09211005386759116,0.608643240562986,1.3034290889703843,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,bd495198b9d515c5f7da6c06631db381265b0ebef7eaf8c72fbc5da912c964bb,Chemistry,A,C09,相变,cc,2.5,5.0,-2.914585796775811,2.0377262268023983,4.352058423157107,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,bd495198b9d515c5f7da6c06631db381265b0ebef7eaf8c72fbc5da912c964bb,Chemistry,A,C09,相变,fa,3.0,5.0,-3.1619303507250756,0.7536406272972107,1.6609498694776539,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,bd495198b9d515c5f7da6c06631db381265b0ebef7eaf8c72fbc5da912c964bb,Chemistry,A,C09,相变,lc,3.0,5.0,-2.4864566688576644,0.404049075408031,1.2818323567888206,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,bd495198b9d515c5f7da6c06631db381265b0ebef7eaf8c72fbc5da912c964bb,Chemistry,A,C09,相变,mq,3.5,5.0,-0.36018612448226567,0.9240443755604468,1.781988781562062,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,bd495198b9d515c5f7da6c06631db381265b0ebef7eaf8c72fbc5da912c964bb,Chemistry,A,C09,相变,risk,3.0,5.0,-2.274662004788733,0.7141632459291302,1.7951961289255292,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,bd495198b9d515c5f7da6c06631db381265b0ebef7eaf8c72fbc5da912c964bb,Chemistry,A,C09,相变,tf,3.0,5.0,-2.469700819324782,0.608643240562986,1.3034290889703843,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,bf056f3a745f4bcc005c3b7262585661585bc67c5f7b1241656af23629ee9361,Climate/Environment,A,C30,自然变率与人为影响,cc,3.5,5.0,-1.0517625586210735,2.0377262268023983,4.352058423157107,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,bf056f3a745f4bcc005c3b7262585661585bc67c5f7b1241656af23629ee9361,Climate/Environment,A,C30,自然变率与人为影响,fa,4.25,5.0,-0.47413855306956704,0.7536406272972107,1.6609498694776539,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,bf056f3a745f4bcc005c3b7262585661585bc67c5f7b1241656af23629ee9361,Climate/Environment,A,C30,自然变率与人为影响,lc,4.5,5.0,0.6938256333459113,0.404049075408031,1.2818323567888206,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,bf056f3a745f4bcc005c3b7262585661585bc67c5f7b1241656af23629ee9361,Climate/Environment,A,C30,自然变率与人为影响,mq,3.75,5.0,-0.03140084162153082,0.9240443755604468,1.781988781562062,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,bf056f3a745f4bcc005c3b7262585661585bc67c5f7b1241656af23629ee9361,Climate/Environment,A,C30,自然变率与人为影响,risk,4.25,5.0,-0.012707608965299468,0.7141632459291302,1.7951961289255292,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,bf056f3a745f4bcc005c3b7262585661585bc67c5f7b1241656af23629ee9361,Climate/Environment,A,C30,自然变率与人为影响,tf,4.0,5.0,-0.4202521207708834,0.608643240562986,1.3034290889703843,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,c0db5556bee4dd85274856d31c99ee68bbb7126102d9f262d30489aa221e299a,Geoscience,B,C21,岩石循环,cc,4.5,1.0,0.811060679533664,-2.5874798549824427,-3.789945073161573,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,c0db5556bee4dd85274856d31c99ee68bbb7126102d9f262d30489aa221e299a,Geoscience,B,C21,岩石循环,fa,4.75,3.0,0.6009781659926364,-1.4966258994517077,-1.9856086951338074,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,c0db5556bee4dd85274856d31c99ee68bbb7126102d9f262d30489aa221e299a,Geoscience,B,C21,岩石循环,lc,3.25,4.0,-1.9564096184904018,-1.286498768643035,-1.1455491908875353,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,c0db5556bee4dd85274856d31c99ee68bbb7126102d9f262d30489aa221e299a,Geoscience,B,C21,岩石循环,mq,4.0,3.0,0.297384441239204,-0.6245222578602884,-1.2411001108219746,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,c0db5556bee4dd85274856d31c99ee68bbb7126102d9f262d30489aa221e299a,Geoscience,B,C21,岩石循环,risk,4.25,3.0,-0.012707608965299468,-1.3805811147763674,-2.3555078544502535,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,c0db5556bee4dd85274856d31c99ee68bbb7126102d9f262d30489aa221e299a,Geoscience,B,C21,岩石循环,tf,4.0,3.0,-0.4202521207708834,-1.4426672212749394,-1.901907154470305,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,c175057c5747893b3a85ef639c464726d2a640b572c19f3227d7c52b65d2ecd3,Climate/Environment,B,C30,自然变率与人为影响,cc,3.25,3.0,-1.5174683681597578,-0.2748768140900221,0.2810566749977669,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,c175057c5747893b3a85ef639c464726d2a640b572c19f3227d7c52b65d2ecd3,Climate/Environment,B,C30,自然变率与人为影响,fa,4.5,5.0,0.06341980646153468,0.7536406272972107,1.6609498694776539,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,c175057c5747893b3a85ef639c464726d2a640b572c19f3227d7c52b65d2ecd3,Climate/Environment,B,C30,自然变率与人为影响,lc,4.25,5.0,0.16377858297864867,0.404049075408031,1.2818323567888206,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,c175057c5747893b3a85ef639c464726d2a640b572c19f3227d7c52b65d2ecd3,Climate/Environment,B,C30,自然变率与人为影响,mq,4.25,5.0,0.6261697240999389,0.9240443755604468,1.781988781562062,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,c175057c5747893b3a85ef639c464726d2a640b572c19f3227d7c52b65d2ecd3,Climate/Environment,B,C30,自然变率与人为影响,risk,5.0,5.0,1.3444650285287607,0.7141632459291302,1.7951961289255292,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,c175057c5747893b3a85ef639c464726d2a640b572c19f3227d7c52b65d2ecd3,Climate/Environment,B,C30,自然变率与人为影响,tf,4.25,5.0,0.09211005386759116,0.608643240562986,1.3034290889703843,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,c1cadc99ded1199d1b489c0fd162758ecefd5a8bb590cfc35d6edfee04eabb96,Geoscience,B,C21,岩石循环,cc,4.25,2.0,0.34535486999497966,-1.4311783345362323,-1.754444199081903,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,c1cadc99ded1199d1b489c0fd162758ecefd5a8bb590cfc35d6edfee04eabb96,Geoscience,B,C21,岩石循环,fa,4.75,4.0,0.6009781659926364,-0.3714926360772485,-0.1623294128280767,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,c1cadc99ded1199d1b489c0fd162758ecefd5a8bb590cfc35d6edfee04eabb96,Geoscience,B,C21,岩石循环,lc,4.25,5.0,0.16377858297864867,0.404049075408031,1.2818323567888206,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,c1cadc99ded1199d1b489c0fd162758ecefd5a8bb590cfc35d6edfee04eabb96,Geoscience,B,C21,岩石循环,mq,4.0,3.0,0.297384441239204,-0.6245222578602884,-1.2411001108219746,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,c1cadc99ded1199d1b489c0fd162758ecefd5a8bb590cfc35d6edfee04eabb96,Geoscience,B,C21,岩石循环,risk,4.25,3.0,-0.012707608965299468,-1.3805811147763674,-2.3555078544502535,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,c1cadc99ded1199d1b489c0fd162758ecefd5a8bb590cfc35d6edfee04eabb96,Geoscience,B,C21,岩石循环,tf,4.0,5.0,-0.4202521207708834,0.608643240562986,1.3034290889703843,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,c6a1a2f21859fe858f241d868c49cdd4027f6b0f101346da6eeec674121d244f,Geoscience,A,C24,地球内部结构,cc,4.75,4.0,1.2767664890723485,0.8814247063561882,2.316557549077437,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,c6a1a2f21859fe858f241d868c49cdd4027f6b0f101346da6eeec674121d244f,Geoscience,A,C24,地球内部结构,fa,5.0,5.0,1.138536525523738,0.7536406272972107,1.6609498694776539,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,c6a1a2f21859fe858f241d868c49cdd4027f6b0f101346da6eeec674121d244f,Geoscience,A,C24,地球内部结构,lc,4.25,5.0,0.16377858297864867,0.404049075408031,1.2818323567888206,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,c6a1a2f21859fe858f241d868c49cdd4027f6b0f101346da6eeec674121d244f,Geoscience,A,C24,地球内部结构,mq,4.5,4.0,0.9549550069606737,0.14976105885007926,0.27044433537004375,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,c6a1a2f21859fe858f241d868c49cdd4027f6b0f101346da6eeec674121d244f,Geoscience,A,C24,地球内部结构,risk,4.0,5.0,-0.4650984881299862,0.7141632459291302,1.7951961289255292,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,c6a1a2f21859fe858f241d868c49cdd4027f6b0f101346da6eeec674121d244f,Geoscience,A,C24,地球内部结构,tf,4.5,5.0,0.6044722285060657,0.608643240562986,1.3034290889703843,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,ca276016122f01918523737cf9e7415c7d10475c9872e19ae3c4918ee1b307fa,Physics,A,C06,摩擦力与运动,cc,3.25,3.0,-1.5174683681597578,-0.2748768140900221,0.2810566749977669,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,ca276016122f01918523737cf9e7415c7d10475c9872e19ae3c4918ee1b307fa,Physics,A,C06,摩擦力与运动,fa,4.75,5.0,0.6009781659926364,0.7536406272972107,1.6609498694776539,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,ca276016122f01918523737cf9e7415c7d10475c9872e19ae3c4918ee1b307fa,Physics,A,C06,摩擦力与运动,lc,3.75,5.0,-0.8963155177558766,0.404049075408031,1.2818323567888206,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,ca276016122f01918523737cf9e7415c7d10475c9872e19ae3c4918ee1b307fa,Physics,A,C06,摩擦力与运动,mq,4.75,3.0,1.2837402898214085,-0.6245222578602884,-1.2411001108219746,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,ca276016122f01918523737cf9e7415c7d10475c9872e19ae3c4918ee1b307fa,Physics,A,C06,摩擦力与运动,risk,4.0,5.0,-0.4650984881299862,0.7141632459291302,1.7951961289255292,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,ca276016122f01918523737cf9e7415c7d10475c9872e19ae3c4918ee1b307fa,Physics,A,C06,摩擦力与运动,tf,4.75,5.0,1.1168344031445403,0.608643240562986,1.3034290889703843,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,cba35296ed56af7a2bf6d7100d36253c24eac0798813ad4b6fa83ab97afb3e5f,Climate/Environment,C,C26,天气与气候,cc,4.0,4.0,-0.12035093954370472,0.8814247063561882,2.316557549077437,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,cba35296ed56af7a2bf6d7100d36253c24eac0798813ad4b6fa83ab97afb3e5f,Climate/Environment,C,C26,天气与气候,fa,4.5,5.0,0.06341980646153468,0.7536406272972107,1.6609498694776539,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,cba35296ed56af7a2bf6d7100d36253c24eac0798813ad4b6fa83ab97afb3e5f,Climate/Environment,C,C26,天气与气候,lc,4.75,5.0,1.223872683713174,0.404049075408031,1.2818323567888206,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,cba35296ed56af7a2bf6d7100d36253c24eac0798813ad4b6fa83ab97afb3e5f,Climate/Environment,C,C26,天气与气候,mq,3.75,5.0,-0.03140084162153082,0.9240443755604468,1.781988781562062,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,cba35296ed56af7a2bf6d7100d36253c24eac0798813ad4b6fa83ab97afb3e5f,Climate/Environment,C,C26,天气与气候,risk,4.25,5.0,-0.012707608965299468,0.7141632459291302,1.7951961289255292,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,cba35296ed56af7a2bf6d7100d36253c24eac0798813ad4b6fa83ab97afb3e5f,Climate/Environment,C,C26,天气与气候,tf,4.75,5.0,1.1168344031445403,0.608643240562986,1.3034290889703843,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,cc1329c50014ba799e68d6b9fc712e142b35cfa8021e866751def2e548a8889d,Physics,C,C01,惯性,cc,4.0,3.0,-0.12035093954370472,-0.2748768140900221,0.2810566749977669,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,cc1329c50014ba799e68d6b9fc712e142b35cfa8021e866751def2e548a8889d,Physics,C,C01,惯性,fa,4.0,5.0,-1.0116969126006687,0.7536406272972107,1.6609498694776539,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,cc1329c50014ba799e68d6b9fc712e142b35cfa8021e866751def2e548a8889d,Physics,C,C01,惯性,lc,4.0,5.0,-0.36626846738861396,0.404049075408031,1.2818323567888206,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,cc1329c50014ba799e68d6b9fc712e142b35cfa8021e866751def2e548a8889d,Physics,C,C01,惯性,mq,3.75,3.0,-0.03140084162153082,-0.6245222578602884,-1.2411001108219746,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,cc1329c50014ba799e68d6b9fc712e142b35cfa8021e866751def2e548a8889d,Physics,C,C01,惯性,risk,4.25,3.0,-0.012707608965299468,-1.3805811147763674,-2.3555078544502535,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,cc1329c50014ba799e68d6b9fc712e142b35cfa8021e866751def2e548a8889d,Physics,C,C01,惯性,tf,3.75,5.0,-0.9326142954093579,0.608643240562986,1.3034290889703843,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,d0e40d286dafe17f23822d4d71556387794f35c1faffb8a6f6f95592c93249e4,Chemistry,B,C12,溶液浓度与稀释,cc,4.5,3.0,0.811060679533664,-0.2748768140900221,0.2810566749977669,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,d0e40d286dafe17f23822d4d71556387794f35c1faffb8a6f6f95592c93249e4,Chemistry,B,C12,溶液浓度与稀释,fa,5.0,3.0,1.138536525523738,-1.4966258994517077,-1.9856086951338074,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,d0e40d286dafe17f23822d4d71556387794f35c1faffb8a6f6f95592c93249e4,Chemistry,B,C12,溶液浓度与稀释,lc,4.0,3.0,-0.36626846738861396,-2.977046612694101,-3.5729307385638913,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,d0e40d286dafe17f23822d4d71556387794f35c1faffb8a6f6f95592c93249e4,Chemistry,B,C12,溶液浓度与稀释,mq,3.0,4.0,-1.0177566902037354,0.14976105885007926,0.27044433537004375,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,d0e40d286dafe17f23822d4d71556387794f35c1faffb8a6f6f95592c93249e4,Chemistry,B,C12,溶液浓度与稀释,risk,4.0,3.0,-0.4650984881299862,-1.3805811147763674,-2.3555078544502535,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,d0e40d286dafe17f23822d4d71556387794f35c1faffb8a6f6f95592c93249e4,Chemistry,B,C12,溶液浓度与稀释,tf,4.0,5.0,-0.4202521207708834,0.608643240562986,1.3034290889703843,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,d122b2d994a4a1d2c2f30f5cb69d5af6831f7a31eed7421189d7fe6129a64076,Physics,C,C03,牛顿第三定律,cc,4.25,3.0,0.34535486999497966,-0.2748768140900221,0.2810566749977669,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,d122b2d994a4a1d2c2f30f5cb69d5af6831f7a31eed7421189d7fe6129a64076,Physics,C,C03,牛顿第三定律,fa,4.75,3.0,0.6009781659926364,-1.4966258994517077,-1.9856086951338074,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,d122b2d994a4a1d2c2f30f5cb69d5af6831f7a31eed7421189d7fe6129a64076,Physics,C,C03,牛顿第三定律,lc,4.0,3.0,-0.36626846738861396,-2.977046612694101,-3.5729307385638913,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,d122b2d994a4a1d2c2f30f5cb69d5af6831f7a31eed7421189d7fe6129a64076,Physics,C,C03,牛顿第三定律,mq,3.25,2.0,-0.6889714073430004,-1.398805574570656,-2.752644557013993,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,d122b2d994a4a1d2c2f30f5cb69d5af6831f7a31eed7421189d7fe6129a64076,Physics,C,C03,牛顿第三定律,risk,4.0,3.0,-0.4650984881299862,-1.3805811147763674,-2.3555078544502535,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,d122b2d994a4a1d2c2f30f5cb69d5af6831f7a31eed7421189d7fe6129a64076,Physics,C,C03,牛顿第三定律,tf,4.0,4.0,-0.4202521207708834,-0.4170119903559767,-0.29923903274996033,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,d409a3a99aeb333a31e24395f2add022f2ae9b730d4117469067d8e69aa53552,Climate/Environment,A,C25,温室效应,cc,3.5,3.0,-1.0517625586210735,-0.2748768140900221,0.2810566749977669,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,d409a3a99aeb333a31e24395f2add022f2ae9b730d4117469067d8e69aa53552,Climate/Environment,A,C25,温室效应,fa,4.25,3.0,-0.47413855306956704,-1.4966258994517077,-1.9856086951338074,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,d409a3a99aeb333a31e24395f2add022f2ae9b730d4117469067d8e69aa53552,Climate/Environment,A,C25,温室效应,lc,4.5,4.0,0.6938256333459113,-1.286498768643035,-1.1455491908875353,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,d409a3a99aeb333a31e24395f2add022f2ae9b730d4117469067d8e69aa53552,Climate/Environment,A,C25,温室效应,mq,4.75,3.0,1.2837402898214085,-0.6245222578602884,-1.2411001108219746,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,d409a3a99aeb333a31e24395f2add022f2ae9b730d4117469067d8e69aa53552,Climate/Environment,A,C25,温室效应,risk,4.5,3.0,0.4396832701993873,-1.3805811147763674,-2.3555078544502535,quality_aligned_high_is_good; aligned risk = 6 - raw risk
