judge_provider,item_id,source_stimulus_id,source_item_uid,api_item_id,replicate_index,runner_order,domain,concept_id,concept,task_type,generator,text_sha256,call_status,paper_model_label,judge_model_requested,actual_api_model,judge_model_returned,judge_model,fa,cc,lc,tf,mq,risk,retry_count,http_status,usage_prompt_tokens,usage_completion_tokens,system_fingerprint_or_backend_id
mimo,ri_6fc464d4f5c64a549108,RST028,DEEPSEEK_A_C10,API810_280,3,173,Chemistry,C10,化学反应与物理变化,A,DeepSeek,0204563ab9390301e75cf9cb0e38adf04dbd5870832e598215db689388d72744,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3.0,3.0,4.0,4.0,4.0,3.0,0,200,869,117,
mimo,ri_db429b5476d0ac071049,RST003,KIMI_C_C01,API810_601,1,174,Physics,C01,惯性,C,Moonshot Kimi,06fa897cdba578e7132effab76e19c2eabf8a9e846132a60f71ab8306ef70037,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3.0,2.0,3.0,4.0,3.0,2.0,0,200,877,115,
mimo,ri_c04bacb6586fa9d03ab8,RST017,GPT_B_C06,API810_666,3,175,Physics,C06,摩擦力与运动,B,OpenAI GPT,f9d292f3167c9ba0f0c1a048487ac1bc381de28255ffb7abf3333ecb0e47f50e,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,1.0,1.0,1.0,1.0,1.0,1.0,0,200,859,113,
mimo,ri_4ded097380a98748b59f,RST037,Gemini_A_C13,API810_373,3,176,Biology,C13,自然选择,A,Google Gemini,7f2eda7386f6f6a08e693860e9c2b7869cb9fd36fadb8393ba3ed63d57a44fa0,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3.0,2.0,4.0,2.0,4.0,2.0,0,200,873,116,
mimo,ri_b40e1d7b5314aea3ce9a,RST017,GPT_B_C06,API810_666,1,177,Physics,C06,摩擦力与运动,B,OpenAI GPT,f9d292f3167c9ba0f0c1a048487ac1bc381de28255ffb7abf3333ecb0e47f50e,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5.0,3.0,5.0,5.0,5.0,1.0,0,200,862,114,
mimo,ri_338dafcff46b040676d2,RST056,claude_B_C19,API810_139,2,178,Geoscience,C19,板块构造,B,Anthropic Claude,7d074389d2bfdb96bb422d6fb247b68f4a010218452ac70a95f85e3c64223dbc,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3.0,2.0,4.0,3.0,4.0,2.0,0,200,871,114,
mimo,ri_bd623a463b50cc3bf610,RST071,GPT_B_C24,API810_684,1,179,Geoscience,C24,地球内部结构,B,OpenAI GPT,6134b4ffa4f748555efd4de93c94cff5ba9d450ec410a4c783eb1fbcf34b25e9,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3.0,2.0,4.0,3.0,4.0,2.0,0,200,865,114,
mimo,ri_a77af7758be8a7c1d9df,RST082,claude_A_C28,API810_118,3,180,Climate/Environment,C28,二氧化碳的气候作用,A,Anthropic Claude,8ad2380daf446db580b38e1df6f31ca33648907f9f22fcbcf27948e98ca7d9b7,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,4.0,3.0,5.0,5.0,3.0,2.0,0,200,875,114,
mimo,ri_4abf0772c3e17b65390b,RST083,豆包_B_C28,API810_238,1,181,Climate/Environment,C28,二氧化碳的气候作用,B,ByteDance Doubao,5c6819db7f1d108ad0d297b5b142f7ebce397f549f410d964654a62665d2f45b,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3.0,3.0,4.0,5.0,4.0,2.0,0,200,870,117,
mimo,ri_f4e48da26e76089eae2e,RST038,GPT_B_C13,API810_673,3,182,Biology,C13,自然选择,B,OpenAI GPT,633beeea61eee1fce389f9aa0802bb2be8610d8ea82c527e4186605f00bac130,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3.0,3.0,4.0,4.0,4.0,2.0,0,200,863,115,
mimo,ri_8c4474d997cbb6ec04ff,RST088,GPT_A_C30,API810_660,1,183,Climate/Environment,C30,自然变率与人为影响,A,OpenAI GPT,7d55b7238f7397d3e7f2804e8a347b137448efcb426cccd5c1a37bfc88bd65b1,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3.0,3.0,5.0,5.0,5.0,1.0,0,200,869,115,
mimo,ri_da55d6e7bd94ddec2d8b,RST086,DEEPSEEK_B_C29,API810_329,1,184,Climate/Environment,C29,海洋垃圾与塑料污染,B,DeepSeek,b10cc419edfdde63da0a0169c0b1d882f69b71aacb1b321fc5b32ddff6637c8f,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3.0,2.0,4.0,3.0,3.0,2.0,0,200,871,113,
mimo,ri_41abf7f4b0260a1e37b3,RST032,豆包_B_C11,API810_221,3,185,Chemistry,C11,化学键,B,ByteDance Doubao,64352c65e6102db63fae1e8410d43b72990b3d419379a78a0360b6df644369a9,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,1.0,1.0,1.0,1.0,1.0,1.0,0,200,866,117,
mimo,ri_fc0cc1b05309516610e1,RST024,豆包_C_C08,API810_248,1,186,Chemistry,C08,物质微粒观,C,ByteDance Doubao,8cbbefde1431a2fa9f07a88eb519f91770eaff2063d66c9a3b6aa3288fd8e026,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,1.0,1.0,1.0,1.0,1.0,1.0,0,200,879,115,
mimo,ri_4ba4cfa8500dceb27821,RST084,DEEPSEEK_C_C28,API810_358,2,187,Climate/Environment,C28,二氧化碳的气候作用,C,DeepSeek,d276ae40743e08bdd08cdb5786ce63ce2e9a6a8019611b30b631caeb10c4c972,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5.0,3.0,5.0,5.0,5.0,1.0,0,200,888,114,
mimo,ri_7926a44c4df1afdd51c8,RST039,豆包_C_C13,API810_253,3,188,Biology,C13,自然选择,C,ByteDance Doubao,7dc55295521da2a33b9281e796dcfe03155a638c8f2a2fb040620163a21f569e,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,2.0,2.0,3.0,4.0,1.0,3.0,0,200,879,115,
mimo,ri_824362fc6d55954be8c5,RST049,千问_A_C17,API810_017,1,189,Biology,C17,能量流动与物质循环,A,Alibaba Qwen,39fe4da99291449bdd382d343f97d6feaaf702bc87cf3fd591553717a9c67864,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5.0,1.0,4.0,5.0,5.0,2.0,0,200,866,116,
mimo,ri_a65e378282a481c81499,RST035,claude_B_C12,API810_132,2,190,Chemistry,C12,溶液浓度与稀释,B,Anthropic Claude,1c813baed2ff8877a23e6ebe325e295826a87efe9ae00dcbae6fcd5e61bfbda7,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5.0,5.0,5.0,5.0,5.0,1.0,0,200,898,117,
mimo,ri_2525475affad01ce958b,RST037,Gemini_A_C13,API810_373,1,191,Biology,C13,自然选择,A,Google Gemini,7f2eda7386f6f6a08e693860e9c2b7869cb9fd36fadb8393ba3ed63d57a44fa0,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,4.0,3.0,4.0,3.0,5.0,2.0,0,200,867,114,
mimo,ri_b442d309b3ddecbaa23e,RST064,KIMI_A_C22,API810_562,3,192,Geoscience,C22,地震成因,A,Moonshot Kimi,5707f85cb07a754f7ef4b8f362e343b1faf96c9414a026ce9b668053933998fa,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,4.0,3.0,5.0,4.0,3.0,2.0,0,200,853,114,
mimo,ri_61fb675c540c95a24300,RST084,DEEPSEEK_C_C28,API810_358,1,193,Climate/Environment,C28,二氧化碳的气候作用,C,DeepSeek,d276ae40743e08bdd08cdb5786ce63ce2e9a6a8019611b30b631caeb10c4c972,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3.0,2.0,4.0,4.0,3.0,3.0,0,200,897,117,
mimo,ri_62fa1f396601ce1b4004,RST022,Gemini_A_C08,API810_368,1,194,Chemistry,C08,物质微粒观,A,Google Gemini,437b2fa3042ef259089bb2be87100c4060a8306f13d7c84b666020d9d55e6fe2,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3.0,3.0,5.0,5.0,3.0,3.0,0,200,885,116,
mimo,ri_92b41686d55db3dc1557,RST038,GPT_B_C13,API810_673,1,195,Biology,C13,自然选择,B,OpenAI GPT,633beeea61eee1fce389f9aa0802bb2be8610d8ea82c527e4186605f00bac130,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5.0,3.0,5.0,5.0,5.0,1.0,0,200,866,116,
mimo,ri_6459a6380dee1bc89c1d,RST002,千问_B_C01,API810_031,3,196,Physics,C01,惯性,B,Alibaba Qwen,31765d9b255c92e038cc94997ee75354f0ae89eb461f81e208ee993995da9688,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,4.0,3.0,4.0,4.0,5.0,2.0,1,200,864,115,
mimo,ri_a6c13f9300c14229a6e6,RST046,KIMI_A_C16,API810_556,3,197,Biology,C16,遗传信息与性状,A,Moonshot Kimi,c6c0c70b8a2777d5fee336f141449fbe0f28fc4cf1b37a32bc9a2cf1b6c0f94a,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5.0,3.0,5.0,4.0,5.0,1.0,0,200,868,117,
mimo,ri_84d836eff2ae5cd73801,RST063,claude_C_C21,API810_171,2,198,Geoscience,C21,岩石循环,C,Anthropic Claude,1923d4ff3ea4d64c144d8f2208f0bcc794e0fe840bd3074a0f6c6e730d91503e,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3.0,2.0,4.0,5.0,3.0,2.0,0,200,888,114,
mimo,ri_13af40b9f5e29f3fedea,RST069,GPT_C_C23,API810_713,1,199,Geoscience,C23,火山与板块边界,C,OpenAI GPT,b948e2c1119509465257752710519c173595cd0a8a2ffee4b58f8eed8e9b8318,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5.0,5.0,5.0,5.0,5.0,1.0,0,200,881,114,
mimo,ri_bd146a53192094969db9,RST043,GLM_A_C15,API810_735,1,200,Biology,C15,随机变异与非随机选择,A,Zhipu GLM,d4afa637ccbd9c9e8d32064f69f52909265081f2d98a89359244c8b5139f03b4,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5.0,3.0,5.0,5.0,5.0,1.0,0,200,873,115,
mimo,ri_40b9067d10585bdcf395,RST072,GLM_C_C24,API810_804,3,201,Geoscience,C24,地球内部结构,C,Zhipu GLM,e81a67c5363be5e8b44371f35bcec6342325cafb6c3bbd5cbb4deeea923fcdd9,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5.0,4.0,5.0,5.0,5.0,1.0,0,200,906,117,
mimo,ri_dea1ff2be37c38cc9538,RST052,DEEPSEEK_A_C18,API810_288,1,202,Biology,C18,光合作用与细胞呼吸,A,DeepSeek,01c30716c720981a73f6979f26f363c5cd39a9782cc9e1294c13b35f1529a5d2,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3.0,2.0,3.0,2.0,2.0,3.0,0,200,869,113,
mimo,ri_d8518cc499f8f332a188,RST040,豆包_A_C14,API810_194,1,203,Biology,C14,进化没有预设目标,A,ByteDance Doubao,c402a139197703fea3dc7e7bc809f932eaf2d16bdad924fbea3d5570beb6eea2,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5.0,3.0,5.0,5.0,5.0,1.0,0,200,871,116,
mimo,ri_acc9a567dd12e9ac409d,RST009,GLM_C_C03,API810_783,2,204,Physics,C03,牛顿第三定律,C,Zhipu GLM,ed47a35ac71911643855ca2c511a3ebea90df168e84b3c2dab870343d4831ebf,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5.0,2.0,5.0,5.0,4.0,1.0,0,200,888,113,
mimo,ri_cb10d254bd717c5796af,RST044,DEEPSEEK_B_C15,API810_315,2,205,Biology,C15,随机变异与非随机选择,B,DeepSeek,e46b346746275fe58c60a7003841e44a9b9b4f8e8002c5e3d2dc410f97170664,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,1.0,1.0,1.0,1.0,1.0,1.0,0,200,878,114,
mimo,ri_622c7629e0a8a8e0124c,RST010,GPT_A_C04,API810_634,1,206,Physics,C04,抛体运动,A,OpenAI GPT,9c01722ebaa7f682e95f56039f5c3f3c334f08ff04cbdab3e7991967e679561c,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3.0,2.0,4.0,3.0,2.0,2.0,0,200,869,118,
mimo,ri_d6a5369d3634495b734a,RST056,claude_B_C19,API810_139,3,207,Geoscience,C19,板块构造,B,Anthropic Claude,7d074389d2bfdb96bb422d6fb247b68f4a010218452ac70a95f85e3c64223dbc,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,4.0,2.0,5.0,4.0,4.0,2.0,0,200,880,117,
mimo,ri_86864e134fb681d3ef93,RST036,千问_C_C12,API810_072,3,208,Chemistry,C12,溶液浓度与稀释,C,Alibaba Qwen,43606521bdb443204ee497b6ce32447cbc69eb55fc5639f474baaa0a1b7e65a0,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5.0,3.0,5.0,5.0,5.0,1.0,0,200,891,116,
mimo,ri_de945f25b3010fea5cd0,RST050,KIMI_B_C17,API810_587,3,209,Biology,C17,能量流动与物质循环,B,Moonshot Kimi,80c9a2f7e4c84980cf5c8f510f3df84191bfa9871b7f9344a3c32365b9964344,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,4.0,2.0,4.0,3.0,4.0,2.0,0,200,866,113,
mimo,ri_792bb495c424b03b66e5,RST038,GPT_B_C13,API810_673,2,210,Biology,C13,自然选择,B,OpenAI GPT,633beeea61eee1fce389f9aa0802bb2be8610d8ea82c527e4186605f00bac130,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3.0,2.0,4.0,3.0,4.0,2.0,0,200,869,117,
mimo,ri_8abb1517b698f05c1074,RST012,Gemini_C_C04,API810_424,2,211,Physics,C04,抛体运动,C,Google Gemini,e84ffb0027c9978e1cffe9d762ccd7d106b59195c62072f355a8fe9106874dcc,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5.0,3.0,5.0,5.0,5.0,1.0,0,200,902,116,
mimo,ri_d98376e78762eb256a21,RST074,KIMI_B_C25,API810_595,2,212,Climate/Environment,C25,温室效应,B,Moonshot Kimi,15234426580200d04c25c1702713e1e34448ebd60d49990f4bd62822c418dd79,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,1.0,1.0,1.0,1.0,1.0,1.0,0,200,868,116,
mimo,ri_addf68333ae308038b7e,RST040,豆包_A_C14,API810_194,3,213,Biology,C14,进化没有预设目标,A,ByteDance Doubao,c402a139197703fea3dc7e7bc809f932eaf2d16bdad924fbea3d5570beb6eea2,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5.0,4.0,5.0,5.0,5.0,1.0,0,200,865,114,
mimo,ri_b273e56b6cc7f0c9e158,RST079,mimo_A_C27,API810_477,2,214,Climate/Environment,C27,全球变暖与气候变化,A,Mimo,3e0f36edc5ca9eaabd1415ca796e2f2eee59e779f3514dd533b6aac83ce2ac99,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3.0,2.0,4.0,3.0,3.0,2.0,0,200,876,116,
mimo,ri_da701c5faa8cedd02493,RST053,claude_B_C18,API810_138,3,215,Biology,C18,光合作用与细胞呼吸,B,Anthropic Claude,1abe53d5b2af78cc65593014db0128483ada546e0e6b7eb270381c8c3a163992,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5.0,3.0,4.0,4.0,4.0,1.0,0,200,875,113,
mimo,ri_7acf96fcfa8afb3288b5,RST060,mimo_C_C20,API810_530,3,216,Geoscience,C20,地质时间,C,Mimo,91350d948fb1c171b11dc4e35f5a146abd4750d2ebcdc865b99e2a00420f4ffd,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5.0,3.0,5.0,5.0,3.0,1.0,0,200,874,112,
mimo,ri_2de1572456564d32b4ab,RST035,claude_B_C12,API810_132,1,217,Chemistry,C12,溶液浓度与稀释,B,Anthropic Claude,1c813baed2ff8877a23e6ebe325e295826a87efe9ae00dcbae6fcd5e61bfbda7,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5.0,4.0,5.0,5.0,5.0,1.0,0,200,895,116,
mimo,ri_acbc03f5abab4e56dad1,RST024,豆包_C_C08,API810_248,3,218,Chemistry,C08,物质微粒观,C,ByteDance Doubao,8cbbefde1431a2fa9f07a88eb519f91770eaff2063d66c9a3b6aa3288fd8e026,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3.0,3.0,4.0,5.0,4.0,2.0,0,200,867,111,
mimo,ri_1daf98b3bdfe693d51c0,RST010,GPT_A_C04,API810_634,2,219,Physics,C04,抛体运动,A,OpenAI GPT,9c01722ebaa7f682e95f56039f5c3f3c334f08ff04cbdab3e7991967e679561c,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3.0,3.0,5.0,5.0,3.0,3.0,0,200,857,114,
mimo,ri_c06ff4876f44225cd4e2,RST069,GPT_C_C23,API810_713,3,220,Geoscience,C23,火山与板块边界,C,OpenAI GPT,b948e2c1119509465257752710519c173595cd0a8a2ffee4b58f8eed8e9b8318,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5.0,3.0,5.0,5.0,3.0,2.0,0,200,884,115,
mimo,ri_2de406e01af00eee1255,RST087,mimo_C_C29,API810_539,2,221,Climate/Environment,C29,海洋垃圾与塑料污染,C,Mimo,30946cbbdff3413ce0b1824e2e9ff4844d1ee3dd24a2d6ca6e43ec93297a1a05,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5.0,3.0,5.0,5.0,5.0,1.0,0,200,891,114,
mimo,ri_6e29b063eba09b4b8684,RST025,mimo_A_C09,API810_459,2,222,Chemistry,C09,相变,A,Mimo,093714065313b43911ef4b8383e0681169b3604f73166358229eefd0f41379b3,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3.0,2.0,4.0,2.0,1.0,3.0,0,200,865,116,
mimo,ri_11548bda45b42bf5ecfc,RST077,Gemini_B_C26,API810_416,2,223,Climate/Environment,C26,天气与气候,B,Google Gemini,01851605062f0bc2b5dbde36ecffc0e4448983788938f4f55aa3548a39440f09,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5.0,5.0,5.0,5.0,5.0,1.0,0,200,879,114,
mimo,ri_2fcc17d2074bca5d0757,RST082,claude_A_C28,API810_118,2,224,Climate/Environment,C28,二氧化碳的气候作用,A,Anthropic Claude,8ad2380daf446db580b38e1df6f31ca33648907f9f22fcbcf27948e98ca7d9b7,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5.0,3.0,5.0,5.0,5.0,1.0,0,200,878,115,
mimo,ri_c6a5cdfe7bfe85e3f39b,RST001,mimo_A_C01,API810_451,2,225,Physics,C01,惯性,A,Mimo,3ee9179dcb531f2cd86e5ea3485178bd97426d2e62adc1246e72e1e5c217ac12,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5.0,1.0,5.0,3.0,1.0,3.0,0,200,853,114,
mimo,ri_581d6a83862cb763bd53,RST084,DEEPSEEK_C_C28,API810_358,3,226,Climate/Environment,C28,二氧化碳的气候作用,C,DeepSeek,d276ae40743e08bdd08cdb5786ce63ce2e9a6a8019611b30b631caeb10c4c972,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5.0,2.0,4.0,5.0,4.0,2.0,0,200,894,116,
mimo,ri_1975007a22328d45d224,RST065,mimo_B_C22,API810_502,3,227,Geoscience,C22,地震成因,B,Mimo,2d5622688d15f2113388b2e717e3145fb8e1b01d977299c1da3530cbfe981e27,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,4.0,3.0,5.0,4.0,4.0,2.0,0,200,882,118,
mimo,ri_4ec339e0218876071ab7,RST068,Gemini_B_C23,API810_413,1,228,Geoscience,C23,火山与板块边界,B,Google Gemini,9fc712fb4be0749bb9fb03d78b011f664940ab6213ff2f5813dd19ae78b2ca84,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5.0,4.0,5.0,5.0,5.0,1.0,0,200,883,116,
mimo,ri_d33dfa8f316329473d77,RST035,claude_B_C12,API810_132,3,229,Chemistry,C12,溶液浓度与稀释,B,Anthropic Claude,1c813baed2ff8877a23e6ebe325e295826a87efe9ae00dcbae6fcd5e61bfbda7,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5.0,4.0,4.0,5.0,5.0,1.0,0,200,892,115,
mimo,ri_81bb4d971cea388c775d,RST053,claude_B_C18,API810_138,2,230,Biology,C18,光合作用与细胞呼吸,B,Anthropic Claude,1abe53d5b2af78cc65593014db0128483ada546e0e6b7eb270381c8c3a163992,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5.0,3.0,4.0,5.0,5.0,1.0,0,200,881,115,
mimo,ri_4250ec2e257bfa31e7e3,RST067,豆包_A_C23,API810_203,2,231,Geoscience,C23,火山与板块边界,A,ByteDance Doubao,c151b464e6673fa391aea1567879682924697fbda729725b2d42e62b234418ef,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3.0,2.0,4.0,3.0,3.0,3.0,0,200,870,116,
mimo,ri_5416bdf0bc23cf24cb31,RST033,KIMI_C_C11,API810_611,1,232,Chemistry,C11,化学键,C,Moonshot Kimi,659a9b10212e3bd92272b70477058c5c8554b0e9e4ca50d97c865b6d5557caba,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3.0,1.0,3.0,5.0,1.0,3.0,0,200,874,114,
mimo,ri_fd206bbc29975359b095,RST077,Gemini_B_C26,API810_416,1,233,Climate/Environment,C26,天气与气候,B,Google Gemini,01851605062f0bc2b5dbde36ecffc0e4448983788938f4f55aa3548a39440f09,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5.0,5.0,5.0,5.0,5.0,1.0,0,200,879,114,
mimo,ri_248cb4c277bfba4db644,RST005,claude_B_C02,API810_122,3,234,Physics,C02,净力与加速度,B,Anthropic Claude,c59c757ee5e777c4d3503d19d0ba3c5a17006dc5b5cdb08e66f0ab32d4c5e39f,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5.0,5.0,5.0,5.0,5.0,1.0,0,200,872,114,
mimo,ri_1d5f90b35862ae719b65,RST061,GLM_A_C21,API810_741,3,235,Geoscience,C21,岩石循环,A,Zhipu GLM,4880ec97be032be78601146cd6ddd6bc0068ee4c815d77438834fcddbac61a9e,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5.0,3.0,5.0,5.0,5.0,1.0,0,200,874,117,
mimo,ri_06c1190e26b1290ae50b,RST078,claude_C_C26,API810_176,1,236,Climate/Environment,C26,天气与气候,C,Anthropic Claude,901603b2b083bf58bea869f4c14b09d8be1b40cd1975b5ada8dc971e195dd417,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,4.0,3.0,5.0,5.0,5.0,2.0,0,200,911,117,
mimo,ri_0c3da378598fc9910983,RST048,千问_C_C16,API810_076,1,237,Biology,C16,遗传信息与性状,C,Alibaba Qwen,d714091faefc0354b9b5013d9838479adabccca67d71e42c578252b0e8f856f6,valid,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5.0,3.0,5.0,5.0,5.0,1.0,0,200,883,116,
